client_id,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,num_of_emp,salary,job_id
2660,1.4,93.918,-42.7,4.963,5228.1,$85k,J2660
2661,-1.8,92.893,-46.2,1.344,5099.1,$85k,J2661
2662,-1.7,94.027,-38.3,0.9,4991.6,$125k,J2662
2663,1.4,93.444,-36.1,4.965,5228.1,$185k,J2663
2664,1.4,94.465,-41.8,4.967,5228.1,$125k,J2664
2665,1.4,93.918,-42.7,4.96,5228.1,$45k,J2665
2666,1.4,93.918,-42.7,4.961,5228.1,$165k,J2666
2667,1.1,93.994,-36.4,4.858,5191,$45k,J2667
2668,1.1,93.994,-36.4,4.856,5191,$55k,J2668
2669,1.4,93.444,-36.1,4.964,5228.1,$245k,J2669
2670,1.4,94.465,-41.8,4.958,5228.1,$55k,J2670
2671,1.4,93.444,-36.1,4.963,5228.1,$95k,J2671
2672,-0.1,93.2,-42,4.021,5195.8,$285k,J2672
2673,-0.1,93.2,-42,4.076,5195.8,$85k,J2673
2674,-1.8,92.893,-46.2,1.25,5099.1,$65k,J2674
2675,1.1,93.994,-36.4,4.857,5191,$55k,J2675
2676,1.4,94.465,-41.8,4.96,5228.1,$165k,J2676
2677,1.4,94.465,-41.8,4.961,5228.1,$245k,J2677
2678,-2.9,92.963,-40.8,1.26,5076.2,$75k,J2678
2679,-2.9,92.963,-40.8,1.266,5076.2,$105k,J2679
2680,1.4,93.918,-42.7,4.962,5228.1,$165k,J2680
2681,1.4,93.918,-42.7,4.963,5228.1,$65k,J2681
2682,-1.8,93.369,-34.8,0.65,5008.7,$145k,J2682
2683,1.1,93.994,-36.4,4.859,5191,$95k,J2683
2684,-2.9,92.201,-31.4,0.861,5076.2,$125k,J2684
2685,1.4,93.918,-42.7,4.962,5228.1,$215k,J2685
2686,-1.8,92.893,-46.2,1.327,5099.1,$95k,J2686
2687,-0.1,93.2,-42,4.021,5195.8,$215k,J2687
2688,1.1,93.994,-36.4,4.856,5191,$65k,J2688
2689,-3.4,92.431,-26.9,0.72,5017.5,$55k,J2689
2690,-1.8,93.075,-47.1,1.365,5099.1,$165k,J2690
2691,-1.8,92.893,-46.2,1.354,5099.1,$95k,J2691
2692,-0.1,93.2,-42,4.12,5195.8,$245k,J2692
2693,1.1,93.994,-36.4,4.856,5191,$85k,J2693
2694,1.1,93.994,-36.4,4.857,5191,$85k,J2694
2695,1.4,93.918,-42.7,4.963,5228.1,$55k,J2695
2696,-1.8,93.075,-47.1,1.384,5099.1,$75k,J2696
2697,1.4,93.444,-36.1,4.968,5228.1,$285k,J2697
2698,1.4,93.918,-42.7,4.963,5228.1,$95k,J2698
2699,-3.4,92.649,-30.1,0.715,5017.5,$165k,J2699
2700,-3.4,92.379,-29.8,0.778,5017.5,$75k,J2700
2701,1.4,93.918,-42.7,4.963,5228.1,$125k,J2701
2702,-0.1,93.2,-42,4.021,5195.8,$125k,J2702
2703,1.4,93.444,-36.1,4.966,5228.1,$55k,J2703
2704,-1.8,92.893,-46.2,1.313,5099.1,$185k,J2704
2705,-1.8,92.893,-46.2,1.334,5099.1,$245k,J2705
2706,-1.8,93.075,-47.1,1.405,5099.1,$285k,J2706
2707,1.1,93.994,-36.4,4.855,5191,$215k,J2707
2708,-0.1,93.2,-42,4.076,5195.8,$105k,J2708
2709,1.4,93.918,-42.7,4.96,5228.1,$145k,J2709
2710,-2.9,92.963,-40.8,1.262,5076.2,$55k,J2710
2711,1.1,93.994,-36.4,4.855,5191,$165k,J2711
2712,1.4,93.918,-42.7,4.962,5228.1,$185k,J2712
2713,1.4,93.444,-36.1,4.966,5228.1,$165k,J2713
2714,-2.9,92.201,-31.4,0.879,5076.2,$145k,J2714
2715,-1.8,92.893,-46.2,1.291,5099.1,$45k,J2715
2716,-0.1,93.2,-42,4.12,5195.8,$165k,J2716
2717,-1.1,94.601,-49.5,0.977,4963.6,$35k,J2717
2718,1.4,94.465,-41.8,4.865,5228.1,$215k,J2718
2719,1.4,94.465,-41.8,4.864,5228.1,$245k,J2719
2720,-1.8,92.893,-46.2,1.344,5099.1,$125k,J2720
2721,1.1,93.994,-36.4,4.857,5191,$215k,J2721
2722,-0.1,93.2,-42,4.153,5195.8,$65k,J2722
2723,1.4,93.444,-36.1,4.966,5228.1,$285k,J2723
2724,-1.8,93.075,-47.1,1.41,5099.1,$35k,J2724
2725,-1.1,94.199,-37.5,0.878,4963.6,$55k,J2725
2726,-2.9,92.963,-40.8,1.26,5076.2,$75k,J2726
2727,1.4,93.444,-36.1,4.965,5228.1,$185k,J2727
2728,1.1,93.994,-36.4,4.855,5191,$245k,J2728
2729,-0.1,93.2,-42,4.191,5195.8,$55k,J2729
2730,-1.8,93.075,-47.1,1.405,5099.1,$185k,J2730
2731,1.4,93.444,-36.1,4.966,5228.1,$45k,J2731
2732,1.4,93.444,-36.1,4.967,5228.1,$185k,J2732
2733,1.4,93.444,-36.1,4.966,5228.1,$125k,J2733
2734,1.4,93.918,-42.7,4.963,5228.1,$95k,J2734
2735,1.1,93.994,-36.4,4.857,5191,$125k,J2735
2736,-1.8,93.075,-47.1,1.41,5099.1,$75k,J2736
2737,-1.8,92.893,-46.2,1.313,5099.1,$105k,J2737
2738,1.4,93.444,-36.1,4.965,5228.1,$85k,J2738
2739,-0.1,93.2,-42,4.076,5195.8,$145k,J2739
2740,-2.9,92.963,-40.8,1.26,5076.2,$165k,J2740
2741,1.4,93.918,-42.7,4.958,5228.1,$85k,J2741
2742,-1.8,92.893,-46.2,1.25,5099.1,$105k,J2742
2743,-0.1,93.2,-42,4.021,5195.8,$95k,J2743
2744,1.4,94.465,-41.8,4.962,5228.1,$35k,J2744
2745,1.4,93.918,-42.7,4.963,5228.1,$75k,J2745
2746,1.4,93.444,-36.1,4.963,5228.1,$285k,J2746
2747,-2.9,92.201,-31.4,0.838,5076.2,$65k,J2747
2748,-1.8,92.893,-46.2,1.266,5099.1,$65k,J2748
2749,1.4,93.444,-36.1,4.965,5228.1,$105k,J2749
2750,1.4,93.918,-42.7,4.96,5228.1,$95k,J2750
2751,1.4,94.465,-41.8,4.961,5228.1,$145k,J2751
2752,-1.8,92.893,-46.2,1.25,5099.1,$95k,J2752
2753,-1.8,92.893,-46.2,1.281,5099.1,$185k,J2753
2754,1.4,93.918,-42.7,4.96,5228.1,$145k,J2754
2755,1.1,93.994,-36.4,4.857,5191,$185k,J2755
2756,1.4,94.465,-41.8,4.958,5228.1,$125k,J2756
2757,-1.8,93.075,-47.1,1.405,5099.1,$165k,J2757
2758,1.4,93.918,-42.7,4.963,5228.1,$125k,J2758
2759,-0.1,93.2,-42,4.021,5195.8,$95k,J2759
2760,1.4,93.918,-42.7,4.957,5228.1,$105k,J2760
2761,1.4,93.444,-36.1,4.964,5228.1,$285k,J2761
2762,-1.8,92.893,-46.2,1.27,5099.1,$145k,J2762
2763,1.1,93.994,-36.4,4.856,5191,$165k,J2763
2764,-1.7,94.215,-40.3,0.846,4991.6,$105k,J2764
2765,1.4,94.465,-41.8,4.947,5228.1,$285k,J2765
2766,1.4,93.918,-42.7,4.963,5228.1,$145k,J2766
2767,-1.8,92.893,-46.2,1.266,5099.1,$285k,J2767
2768,-3,92.713,-33,0.715,5023.5,$145k,J2768
2769,-3.4,92.649,-30.1,0.714,5017.5,$165k,J2769
2770,-0.1,93.2,-42,4.191,5195.8,$95k,J2770
2771,1.1,93.994,-36.4,4.857,5191,$105k,J2771
2772,-1.8,92.893,-46.2,1.327,5099.1,$55k,J2772
2773,1.1,93.994,-36.4,4.858,5191,$105k,J2773
2774,1.4,93.918,-42.7,4.957,5228.1,$245k,J2774
2775,1.4,94.465,-41.8,4.865,5228.1,$145k,J2775
2776,1.4,94.465,-41.8,4.959,5228.1,$145k,J2776
2777,1.4,93.918,-42.7,4.961,5228.1,$75k,J2777
2778,-1.8,92.893,-46.2,1.244,5099.1,$285k,J2778
2779,-0.1,93.2,-42,4.12,5195.8,$165k,J2779
2780,-0.1,93.2,-42,4.076,5195.8,$125k,J2780
2781,-1.8,93.075,-47.1,1.479,5099.1,$145k,J2781
2782,1.4,93.444,-36.1,4.964,5228.1,$245k,J2782
2783,-1.8,92.893,-46.2,1.291,5099.1,$145k,J2783
2784,1.4,93.918,-42.7,4.963,5228.1,$125k,J2784
2785,1.1,93.994,-36.4,4.864,5191,$75k,J2785
2786,1.4,93.444,-36.1,4.963,5228.1,$105k,J2786
2787,-1.8,92.893,-46.2,1.344,5099.1,$145k,J2787
2788,1.4,93.444,-36.1,4.963,5228.1,$215k,J2788
2789,-2.9,92.963,-40.8,1.26,5076.2,$105k,J2789
2790,-1.8,92.893,-46.2,1.291,5099.1,$285k,J2790
2791,1.4,94.465,-41.8,4.961,5228.1,$125k,J2791
2792,1.1,93.994,-36.4,4.855,5191,$165k,J2792
2793,-1.7,94.215,-40.3,0.827,4991.6,$215k,J2793
2794,1.4,94.465,-41.8,4.967,5228.1,$285k,J2794
2795,1.4,93.918,-42.7,4.962,5228.1,$245k,J2795
2796,-1.8,93.876,-40,0.682,5008.7,$35k,J2796
2797,1.1,93.994,-36.4,4.855,5191,$105k,J2797
2798,-1.8,92.893,-46.2,1.334,5099.1,$245k,J2798
2799,1.4,93.918,-42.7,4.958,5228.1,$185k,J2799
2800,1.4,93.918,-42.7,4.968,5228.1,$35k,J2800
2801,-1.8,92.893,-46.2,1.244,5099.1,$85k,J2801
2802,1.1,93.994,-36.4,4.857,5191,$35k,J2802
2803,1.4,94.465,-41.8,4.961,5228.1,$165k,J2803
2804,-0.1,93.2,-42,4.076,5195.8,$125k,J2804
2805,1.4,93.444,-36.1,4.965,5228.1,$245k,J2805
2806,1.1,93.994,-36.4,4.857,5191,$35k,J2806
2807,1.4,93.918,-42.7,4.963,5228.1,$185k,J2807
2808,1.1,93.994,-36.4,4.864,5191,$85k,J2808
2809,-0.1,93.2,-42,4.076,5195.8,$185k,J2809
2810,1.1,93.994,-36.4,4.856,5191,$215k,J2810
2811,1.1,93.994,-36.4,4.857,5191,$125k,J2811
2812,-1.8,92.893,-46.2,1.291,5099.1,$125k,J2812
2813,1.4,93.444,-36.1,4.963,5228.1,$35k,J2813
2814,-1.8,92.893,-46.2,1.334,5099.1,$95k,J2814
2815,-0.1,93.2,-42,4.153,5195.8,$75k,J2815
2816,-1.8,92.893,-46.2,1.313,5099.1,$55k,J2816
2817,-0.1,93.2,-42,4.153,5195.8,$55k,J2817
2818,1.4,94.465,-41.8,4.96,5228.1,$285k,J2818
2819,1.4,94.465,-41.8,4.959,5228.1,$145k,J2819
2820,-1.7,94.027,-38.3,0.905,4991.6,$85k,J2820
2821,1.4,93.918,-42.7,4.961,5228.1,$245k,J2821
2822,1.4,93.918,-42.7,4.963,5228.1,$215k,J2822
2823,1.4,93.444,-36.1,4.963,5228.1,$215k,J2823
2824,1.4,93.444,-36.1,4.963,5228.1,$75k,J2824
2825,-0.1,93.2,-42,4.153,5195.8,$165k,J2825
2826,1.4,94.465,-41.8,4.962,5228.1,$35k,J2826
2827,1.4,93.918,-42.7,4.962,5228.1,$45k,J2827
2828,-1.8,92.893,-46.2,1.354,5099.1,$285k,J2828
2829,-0.1,93.2,-42,4.076,5195.8,$245k,J2829
2830,1.4,93.918,-42.7,4.962,5228.1,$55k,J2830
2831,-0.1,93.2,-42,4.076,5195.8,$65k,J2831
2832,-0.1,93.2,-42,4.191,5195.8,$55k,J2832
2833,-1.8,93.075,-47.1,1.405,5099.1,$245k,J2833
2834,-0.1,93.2,-42,4.153,5195.8,$145k,J2834
2835,1.4,94.465,-41.8,4.961,5228.1,$35k,J2835
2836,-1.8,92.893,-46.2,1.313,5099.1,$185k,J2836
2837,1.4,93.444,-36.1,4.968,5228.1,$75k,J2837
2838,1.4,94.465,-41.8,4.96,5228.1,$215k,J2838
2839,1.4,94.465,-41.8,4.967,5228.1,$35k,J2839
2840,-1.8,92.893,-46.2,1.299,5099.1,$215k,J2840
2841,-1.8,92.893,-46.2,1.25,5099.1,$105k,J2841
2842,1.1,93.994,-36.4,4.856,5191,$125k,J2842
2843,1.4,94.465,-41.8,4.864,5228.1,$55k,J2843
2844,1.4,93.444,-36.1,4.967,5228.1,$285k,J2844
2845,1.1,93.994,-36.4,4.864,5191,$85k,J2845
2846,-1.8,92.893,-46.2,1.244,5099.1,$245k,J2846
2847,1.4,93.918,-42.7,4.961,5228.1,$75k,J2847
2848,-1.7,94.027,-38.3,0.904,4991.6,$285k,J2848
2849,-1.8,92.893,-46.2,1.327,5099.1,$35k,J2849
2850,1.4,93.444,-36.1,4.964,5228.1,$45k,J2850
2851,-1.1,94.199,-37.5,0.879,4963.6,$95k,J2851
2852,1.1,93.994,-36.4,4.86,5191,$55k,J2852
2853,1.4,93.444,-36.1,4.964,5228.1,$75k,J2853
2854,1.4,94.465,-41.8,4.959,5228.1,$65k,J2854
2855,1.4,93.918,-42.7,4.962,5228.1,$35k,J2855
2856,-2.9,92.963,-40.8,1.268,5076.2,$285k,J2856
2857,-0.1,93.2,-42,4.076,5195.8,$185k,J2857
2858,-1.1,94.199,-37.5,0.879,4963.6,$55k,J2858
2859,-1.8,92.893,-46.2,1.25,5099.1,$55k,J2859
2860,1.1,93.994,-36.4,4.86,5191,$185k,J2860
2861,-1.8,92.893,-46.2,1.25,5099.1,$215k,J2861
2862,-1.8,93.075,-47.1,1.423,5099.1,$65k,J2862
2863,-1.8,93.876,-40,0.683,5008.7,$65k,J2863
2864,1.4,93.444,-36.1,4.966,5228.1,$95k,J2864
2865,-0.1,93.2,-42,4.021,5195.8,$245k,J2865
2866,1.1,93.994,-36.4,4.864,5191,$45k,J2866
2867,1.4,94.465,-41.8,4.865,5228.1,$145k,J2867
2868,-1.1,94.767,-50.8,1.03,4963.6,$105k,J2868
2869,1.1,93.994,-36.4,4.859,5191,$105k,J2869
2870,-1.8,93.075,-47.1,1.483,5099.1,$85k,J2870
2871,-1.8,92.893,-46.2,1.281,5099.1,$145k,J2871
2872,1.1,93.994,-36.4,4.857,5191,$105k,J2872
2873,1.4,93.444,-36.1,4.966,5228.1,$95k,J2873
2874,1.4,94.465,-41.8,4.958,5228.1,$125k,J2874
2875,-1.1,94.199,-37.5,0.883,4963.6,$35k,J2875
2876,-2.9,92.963,-40.8,1.268,5076.2,$45k,J2876
2877,-0.1,93.2,-42,4.12,5195.8,$165k,J2877
2878,-1.8,92.843,-50,1.614,5099.1,$85k,J2878
2879,-0.1,93.2,-42,4.12,5195.8,$215k,J2879
2880,1.4,93.918,-42.7,4.961,5228.1,$105k,J2880
2881,-1.8,92.893,-46.2,1.334,5099.1,$75k,J2881
2882,-1.8,92.893,-46.2,1.344,5099.1,$105k,J2882
2883,1.4,93.444,-36.1,4.964,5228.1,$185k,J2883
2884,-3.4,92.431,-26.9,0.742,5017.5,$55k,J2884
2885,1.1,93.994,-36.4,4.856,5191,$55k,J2885
2886,-2.9,92.201,-31.4,0.873,5076.2,$45k,J2886
2887,1.4,93.444,-36.1,4.964,5228.1,$55k,J2887
2888,1.4,93.918,-42.7,4.958,5228.1,$215k,J2888
2889,1.1,93.994,-36.4,4.856,5191,$285k,J2889
2890,1.1,93.994,-36.4,4.86,5191,$35k,J2890
2891,1.4,93.444,-36.1,4.966,5228.1,$215k,J2891
2892,-1.1,94.767,-50.8,1.04,4963.6,$45k,J2892
2893,-1.8,92.893,-46.2,1.344,5099.1,$145k,J2893
2894,1.4,93.918,-42.7,4.96,5228.1,$185k,J2894
2895,1.4,93.918,-42.7,4.962,5228.1,$185k,J2895
2896,-0.1,93.2,-42,4.076,5195.8,$35k,J2896
2897,-1.8,92.893,-46.2,1.313,5099.1,$95k,J2897
2898,1.4,93.918,-42.7,4.96,5228.1,$75k,J2898
2899,-1.8,92.893,-46.2,1.281,5099.1,$125k,J2899
2900,1.4,94.465,-41.8,4.961,5228.1,$165k,J2900
2901,-0.1,93.2,-42,4.153,5195.8,$35k,J2901
2902,1.4,94.465,-41.8,4.962,5228.1,$35k,J2902
2903,-1.1,94.199,-37.5,0.882,4963.6,$105k,J2903
2904,1.1,93.994,-36.4,4.858,5191,$145k,J2904
2905,1.4,94.465,-41.8,4.96,5228.1,$185k,J2905
2906,-2.9,92.201,-31.4,0.883,5076.2,$105k,J2906
2907,1.1,93.994,-36.4,4.856,5191,$105k,J2907
2908,1.1,93.994,-36.4,4.859,5191,$285k,J2908
2909,1.4,94.465,-41.8,4.961,5228.1,$85k,J2909
2910,-1.8,92.893,-46.2,1.327,5099.1,$125k,J2910
2911,1.4,94.465,-41.8,4.96,5228.1,$185k,J2911
2912,1.1,93.994,-36.4,4.858,5191,$185k,J2912
2913,-2.9,92.201,-31.4,0.883,5076.2,$165k,J2913
2914,-1.8,92.843,-50,1.538,5099.1,$165k,J2914
2915,1.1,93.994,-36.4,4.864,5191,$95k,J2915
2916,-1.8,92.893,-46.2,1.291,5099.1,$285k,J2916
2917,-1.8,92.893,-46.2,1.281,5099.1,$85k,J2917
2918,1.4,93.444,-36.1,4.963,5228.1,$55k,J2918
2919,1.1,93.994,-36.4,4.855,5191,$95k,J2919
2920,-1.8,92.893,-46.2,1.313,5099.1,$65k,J2920
2921,-2.9,92.469,-33.6,1.072,5076.2,$55k,J2921
2922,-1.8,92.893,-46.2,1.25,5099.1,$185k,J2922
2923,1.4,93.918,-42.7,4.963,5228.1,$55k,J2923
2924,-1.8,92.893,-46.2,1.327,5099.1,$245k,J2924
2925,-1.8,92.893,-46.2,1.281,5099.1,$85k,J2925
2926,-1.8,93.075,-47.1,1.405,5099.1,$45k,J2926
2927,-1.8,92.893,-46.2,1.266,5099.1,$285k,J2927
2928,-0.1,93.2,-42,4.076,5195.8,$35k,J2928
2929,1.1,93.994,-36.4,4.857,5191,$145k,J2929
2930,-1.8,93.369,-34.8,0.652,5008.7,$95k,J2930
2931,1.4,94.465,-41.8,4.961,5228.1,$45k,J2931
2932,-3.4,92.431,-26.9,0.722,5017.5,$45k,J2932
2933,-1.8,92.893,-46.2,1.291,5099.1,$145k,J2933
2934,-1.8,92.893,-46.2,1.299,5099.1,$75k,J2934
2935,1.1,93.994,-36.4,4.864,5191,$105k,J2935
2936,1.1,93.994,-36.4,4.855,5191,$185k,J2936
2937,1.4,93.918,-42.7,4.961,5228.1,$185k,J2937
2938,1.1,93.994,-36.4,4.858,5191,$55k,J2938
2939,1.4,93.444,-36.1,4.962,5228.1,$35k,J2939
2940,-1.8,92.893,-46.2,1.344,5099.1,$65k,J2940
2941,-1.8,92.893,-46.2,1.25,5099.1,$35k,J2941
2942,-0.1,93.2,-42,4.021,5195.8,$105k,J2942
2943,1.4,94.465,-41.8,4.866,5228.1,$145k,J2943
2944,1.4,93.918,-42.7,4.96,5228.1,$185k,J2944
2945,1.4,93.918,-42.7,4.957,5228.1,$45k,J2945
2946,-0.1,93.2,-42,4.191,5195.8,$95k,J2946
2947,1.1,93.994,-36.4,4.856,5191,$55k,J2947
2948,1.4,94.465,-41.8,4.958,5228.1,$165k,J2948
2949,1.4,93.918,-42.7,4.957,5228.1,$245k,J2949
2950,1.4,94.465,-41.8,4.866,5228.1,$185k,J2950
2951,-1.7,94.055,-39.8,0.748,4991.6,$105k,J2951
2952,-1.1,94.199,-37.5,0.879,4963.6,$145k,J2952
2953,1.4,94.465,-41.8,4.962,5228.1,$95k,J2953
2954,1.1,93.994,-36.4,4.856,5191,$245k,J2954
2955,1.4,93.444,-36.1,4.965,5228.1,$185k,J2955
2956,1.4,93.444,-36.1,4.97,5228.1,$95k,J2956
2957,-1.8,92.893,-46.2,1.299,5099.1,$105k,J2957
2958,1.4,93.918,-42.7,4.957,5228.1,$105k,J2958
2959,1.4,93.444,-36.1,4.965,5228.1,$35k,J2959
2960,-0.1,93.2,-42,4.12,5195.8,$35k,J2960
2961,1.4,93.918,-42.7,4.962,5228.1,$35k,J2961
2962,1.4,93.444,-36.1,4.966,5228.1,$165k,J2962
2963,1.1,93.994,-36.4,4.859,5191,$35k,J2963
2964,1.4,93.918,-42.7,4.962,5228.1,$55k,J2964
2965,-1.8,92.893,-46.2,1.327,5099.1,$215k,J2965
2966,1.4,93.444,-36.1,4.966,5228.1,$185k,J2966
2967,-1.1,94.601,-49.5,1,4963.6,$85k,J2967
2968,-1.8,92.893,-46.2,1.291,5099.1,$145k,J2968
2969,1.1,93.994,-36.4,4.856,5191,$215k,J2969
2970,1.1,93.994,-36.4,4.858,5191,$185k,J2970
2971,1.1,93.994,-36.4,4.857,5191,$85k,J2971
2972,1.1,93.994,-36.4,4.857,5191,$45k,J2972
2973,1.4,93.918,-42.7,4.96,5228.1,$185k,J2973
2974,1.1,93.994,-36.4,4.859,5191,$75k,J2974
2975,-0.1,93.2,-42,4.153,5195.8,$125k,J2975
2976,-0.1,93.798,-40.4,4.794,5195.8,$215k,J2976
2977,1.4,93.918,-42.7,4.957,5228.1,$95k,J2977
2978,1.4,94.465,-41.8,4.864,5228.1,$75k,J2978
2979,1.4,93.918,-42.7,4.962,5228.1,$65k,J2979
2980,-0.1,93.2,-42,4.076,5195.8,$125k,J2980
2981,-3.4,92.431,-26.9,0.754,5017.5,$85k,J2981
2982,-1.8,93.876,-40,0.699,5008.7,$145k,J2982
2983,-0.1,93.2,-42,4.076,5195.8,$45k,J2983
2984,1.1,93.994,-36.4,4.858,5191,$165k,J2984
2985,1.4,94.465,-41.8,4.959,5228.1,$185k,J2985
2986,1.4,93.444,-36.1,4.967,5228.1,$95k,J2986
2987,1.1,93.994,-36.4,4.855,5191,$165k,J2987
2988,1.4,93.918,-42.7,4.962,5228.1,$105k,J2988
2989,1.4,93.918,-42.7,4.962,5228.1,$65k,J2989
2990,-1.8,92.893,-46.2,1.313,5099.1,$75k,J2990
2991,1.4,93.444,-36.1,4.968,5228.1,$55k,J2991
2992,1.4,93.918,-42.7,4.962,5228.1,$45k,J2992
2993,1.4,94.465,-41.8,4.959,5228.1,$65k,J2993
2994,1.4,93.444,-36.1,4.962,5228.1,$245k,J2994
2995,-1.8,92.893,-46.2,1.334,5099.1,$65k,J2995
2996,1.1,93.994,-36.4,4.856,5191,$75k,J2996
2997,-1.1,94.601,-49.5,1,4963.6,$95k,J2997
2998,-0.1,93.2,-42,4.076,5195.8,$185k,J2998
2999,-1.7,94.027,-38.3,0.898,4991.6,$185k,J2999
3000,1.4,93.918,-42.7,4.963,5228.1,$55k,J3000
3001,1.1,93.994,-36.4,4.858,5191,$65k,J3001
3002,-1.8,92.893,-46.2,1.281,5099.1,$185k,J3002
3003,-1.8,93.075,-47.1,1.365,5099.1,$185k,J3003
3004,-1.8,93.075,-47.1,1.405,5099.1,$85k,J3004
3005,1.1,93.994,-36.4,4.857,5191,$35k,J3005
3006,1.1,93.994,-36.4,4.857,5191,$65k,J3006
3007,1.1,93.994,-36.4,4.857,5191,$245k,J3007
3008,1.4,94.465,-41.8,4.961,5228.1,$85k,J3008
3009,1.1,93.994,-36.4,4.857,5191,$285k,J3009
3010,-1.8,93.075,-47.1,1.435,5099.1,$85k,J3010
3011,1.4,93.918,-42.7,4.961,5228.1,$85k,J3011
3012,1.4,93.918,-42.7,4.963,5228.1,$35k,J3012
3013,1.4,94.465,-41.8,4.961,5228.1,$145k,J3013
3014,1.1,93.994,-36.4,4.86,5191,$165k,J3014
3015,-1.8,92.893,-46.2,1.327,5099.1,$55k,J3015
3016,1.1,93.994,-36.4,4.857,5191,$35k,J3016
3017,-0.1,93.2,-42,4.191,5195.8,$35k,J3017
3018,1.4,93.444,-36.1,4.964,5228.1,$125k,J3018
3019,1.1,93.994,-36.4,4.858,5191,$35k,J3019
3020,1.4,93.444,-36.1,4.964,5228.1,$165k,J3020
3021,-1.8,92.893,-46.2,1.266,5099.1,$65k,J3021
3022,1.4,94.465,-41.8,4.866,5228.1,$55k,J3022
3023,1.1,93.994,-36.4,4.857,5191,$35k,J3023
3024,1.4,93.918,-42.7,4.968,5228.1,$125k,J3024
3025,1.4,93.918,-42.7,4.961,5228.1,$125k,J3025
3026,1.4,93.444,-36.1,4.966,5228.1,$245k,J3026
3027,1.4,93.444,-36.1,4.967,5228.1,$245k,J3027
3028,1.4,93.918,-42.7,4.968,5228.1,$245k,J3028
3029,-0.1,93.2,-42,4.076,5195.8,$75k,J3029
3030,1.4,94.465,-41.8,4.961,5228.1,$95k,J3030
3031,-1.8,92.893,-46.2,1.291,5099.1,$35k,J3031
3032,-1.8,92.893,-46.2,1.25,5099.1,$185k,J3032
3033,1.4,93.444,-36.1,4.964,5228.1,$55k,J3033
3034,1.4,94.465,-41.8,4.967,5228.1,$215k,J3034
3035,1.4,94.465,-41.8,4.961,5228.1,$285k,J3035
3036,1.4,94.465,-41.8,4.967,5228.1,$185k,J3036
3037,-1.8,92.893,-46.2,1.291,5099.1,$165k,J3037
3038,-3.4,92.431,-26.9,0.722,5017.5,$45k,J3038
3039,1.1,93.994,-36.4,4.857,5191,$95k,J3039
3040,1.4,93.918,-42.7,4.962,5228.1,$45k,J3040
3041,1.4,93.918,-42.7,4.96,5228.1,$215k,J3041
3042,-1.8,92.893,-46.2,1.291,5099.1,$85k,J3042
3043,-1.1,94.199,-37.5,0.883,4963.6,$245k,J3043
3044,-1.8,92.893,-46.2,1.27,5099.1,$75k,J3044
3045,1.4,93.444,-36.1,4.966,5228.1,$145k,J3045
3046,1.4,93.918,-42.7,4.966,5228.1,$165k,J3046
3047,1.1,93.994,-36.4,4.859,5191,$35k,J3047
3048,-1.8,92.893,-46.2,1.299,5099.1,$215k,J3048
3049,1.4,93.444,-36.1,4.965,5228.1,$45k,J3049
3050,-1.1,94.199,-37.5,0.879,4963.6,$285k,J3050
3051,-0.1,93.2,-42,4.191,5195.8,$35k,J3051
3052,1.4,93.918,-42.7,4.962,5228.1,$85k,J3052
3053,-1.8,92.893,-46.2,1.25,5099.1,$105k,J3053
3054,-1.8,92.893,-46.2,1.291,5099.1,$165k,J3054
3055,1.4,93.444,-36.1,4.965,5228.1,$45k,J3055
3056,-0.1,93.2,-42,4.021,5195.8,$65k,J3056
3057,-1.8,92.893,-46.2,1.299,5099.1,$105k,J3057
3058,1.1,93.994,-36.4,4.857,5191,$75k,J3058
3059,1.1,93.994,-36.4,4.857,5191,$245k,J3059
3060,-1.8,92.893,-46.2,1.281,5099.1,$55k,J3060
3061,1.4,93.444,-36.1,4.963,5228.1,$145k,J3061
3062,1.4,93.918,-42.7,4.968,5228.1,$35k,J3062
3063,1.4,93.918,-42.7,4.963,5228.1,$215k,J3063
3064,-1.8,93.369,-34.8,0.635,5008.7,$65k,J3064
3065,-1.8,93.075,-47.1,1.406,5099.1,$105k,J3065
3066,-0.1,93.2,-42,4.076,5195.8,$145k,J3066
3067,-1.8,93.075,-47.1,1.423,5099.1,$85k,J3067
3068,-1.8,92.893,-46.2,1.344,5099.1,$95k,J3068
3069,1.4,93.444,-36.1,4.964,5228.1,$185k,J3069
3070,1.4,93.918,-42.7,4.957,5228.1,$75k,J3070
3071,-1.8,92.893,-46.2,1.344,5099.1,$55k,J3071
3072,-1.8,92.893,-46.2,1.344,5099.1,$125k,J3072
3073,1.1,93.994,-36.4,4.857,5191,$35k,J3073
3074,-1.8,92.893,-46.2,1.281,5099.1,$245k,J3074
3075,-0.1,93.2,-42,4.153,5195.8,$215k,J3075
3076,1.4,93.918,-42.7,4.963,5228.1,$85k,J3076
3077,-0.1,93.2,-42,4.021,5195.8,$125k,J3077
3078,-1.8,92.893,-46.2,1.281,5099.1,$75k,J3078
3079,1.4,93.918,-42.7,4.963,5228.1,$245k,J3079
3080,-1.8,93.075,-47.1,1.365,5099.1,$75k,J3080
3081,1.4,93.918,-42.7,4.957,5228.1,$185k,J3081
3082,1.4,93.918,-42.7,4.96,5228.1,$35k,J3082
3083,1.4,93.918,-42.7,4.962,5228.1,$35k,J3083
