client_id,campaign,pdays,previous,poutcome,outcome
2828,8,41,0,nonexistent,no
2829,3,65,1,nonexistent,no
2830,4,147,0,nonexistent,no
2831,6,91,0,failure,yes
2832,5,131,1,nonexistent,no
2833,7,20,1,nonexistent,no
2834,7,1,0,nonexistent,no
2835,1,226,0,nonexistent,no
2836,5,92,1,nonexistent,no
2837,5,245,1,nonexistent,no
2838,1,20,1,nonexistent,no
2839,5,3,0,nonexistent,no
2840,8,214,1,failure,no
2841,1,223,0,failure,no
2842,6,33,0,nonexistent,no
2843,9,229,1,nonexistent,no
2844,4,92,1,nonexistent,no
2845,9,134,0,nonexistent,no
2846,7,31,1,nonexistent,yes
2847,9,221,0,nonexistent,no
2848,1,126,0,nonexistent,no
2849,8,224,1,failure,no
2850,5,232,0,nonexistent,no
2851,4,113,1,failure,no
2852,3,3,0,nonexistent,no
2853,6,216,1,nonexistent,no
2854,2,189,1,nonexistent,no
2855,7,40,0,nonexistent,no
2856,2,80,0,nonexistent,no
2857,9,21,1,nonexistent,no
2858,5,207,0,success,yes
2859,1,93,1,nonexistent,no
2860,8,218,0,nonexistent,no
2861,5,20,0,failure,no
2862,5,205,0,nonexistent,no
2863,3,236,0,success,yes
2864,6,228,1,nonexistent,no
2865,8,44,0,failure,no
2866,6,18,1,nonexistent,no
2867,2,174,0,nonexistent,no
2868,6,209,0,nonexistent,no
2869,7,108,0,nonexistent,no
2870,9,51,0,nonexistent,yes
2871,9,233,0,failure,no
2872,4,7,1,nonexistent,no
2873,8,101,1,nonexistent,no
2874,0,190,1,nonexistent,no
2875,3,105,1,failure,no
2876,1,254,1,nonexistent,yes
2877,7,218,0,nonexistent,no
2878,0,255,1,nonexistent,no
2879,4,253,0,nonexistent,no
2880,8,176,1,nonexistent,no
2881,2,185,1,nonexistent,no
2882,5,78,0,nonexistent,no
2883,5,92,1,nonexistent,no
2884,8,188,1,nonexistent,no
2885,9,27,0,nonexistent,no
2886,9,26,1,failure,no
2887,2,224,1,nonexistent,no
2888,1,132,1,nonexistent,no
2889,1,11,1,nonexistent,no
2890,4,131,1,nonexistent,no
2891,0,220,1,nonexistent,no
2892,4,180,0,success,no
2893,3,220,0,nonexistent,no
2894,7,91,1,nonexistent,no
2895,9,208,0,nonexistent,no
2896,2,114,0,nonexistent,no
2897,5,198,1,nonexistent,no
2898,7,53,0,nonexistent,no
2899,3,71,1,failure,no
2900,8,28,0,nonexistent,no
2901,7,234,0,nonexistent,yes
2902,5,153,0,nonexistent,no
2903,9,96,0,failure,yes
2904,1,238,0,nonexistent,yes
2905,4,92,1,nonexistent,no
2906,0,53,0,failure,no
2907,1,68,0,nonexistent,no
2908,8,116,0,nonexistent,no
2909,2,137,1,nonexistent,no
2910,5,135,1,nonexistent,no
2911,5,75,0,nonexistent,no
2912,4,137,0,nonexistent,no
2913,8,44,0,success,no
2914,7,90,1,nonexistent,no
2915,3,125,1,nonexistent,no
2916,3,95,1,failure,no
2917,2,83,0,nonexistent,no
2918,2,84,0,nonexistent,no
2919,5,33,1,nonexistent,no
2920,9,95,1,nonexistent,no
2921,2,77,0,nonexistent,yes
2922,9,133,0,nonexistent,no
2923,1,53,0,nonexistent,no
2924,5,73,1,failure,no
2925,5,148,1,nonexistent,no
2926,3,154,0,failure,no
2927,6,170,0,failure,no
2928,1,18,1,nonexistent,no
2929,7,95,1,nonexistent,no
2930,0,235,1,nonexistent,yes
2931,8,190,1,nonexistent,no
2932,6,252,1,success,yes
2933,4,192,0,failure,no
2934,4,31,1,nonexistent,no
2935,4,241,1,nonexistent,no
2936,3,140,1,nonexistent,no
2937,0,111,1,nonexistent,no
2938,1,10,1,nonexistent,no
2939,7,195,0,nonexistent,no
2940,4,48,0,nonexistent,no
2941,6,232,0,nonexistent,no
2942,9,31,1,nonexistent,no
2943,8,160,1,nonexistent,no
2944,7,101,0,nonexistent,no
2945,6,213,1,nonexistent,no
2946,4,63,0,nonexistent,no
2947,2,135,0,nonexistent,no
2948,5,161,1,nonexistent,no
2949,7,251,0,nonexistent,no
2950,4,74,1,nonexistent,yes
2951,7,192,1,failure,yes
2952,3,155,1,nonexistent,no
2953,1,108,1,nonexistent,no
2954,7,92,0,nonexistent,no
2955,5,93,1,nonexistent,no
2956,0,156,1,nonexistent,no
2957,4,98,0,nonexistent,no
2958,2,50,0,nonexistent,yes
2959,8,0,1,nonexistent,no
2960,0,95,0,nonexistent,no
2961,3,119,1,nonexistent,no
2962,9,37,0,nonexistent,no
2963,5,30,1,nonexistent,no
2964,6,176,1,nonexistent,no
2965,5,87,0,nonexistent,yes
2966,6,243,1,nonexistent,no
2967,2,256,1,nonexistent,yes
2968,6,186,0,nonexistent,no
2969,3,146,1,nonexistent,no
2970,5,118,0,nonexistent,no
2971,9,106,0,nonexistent,no
2972,5,208,0,nonexistent,no
2973,8,63,1,nonexistent,no
2974,9,248,1,nonexistent,no
2975,9,150,0,nonexistent,no
2976,1,121,0,nonexistent,no
2977,3,209,1,nonexistent,yes
2978,2,223,1,nonexistent,no
2979,7,7,0,nonexistent,yes
2980,5,197,1,nonexistent,no
2981,2,41,0,nonexistent,no
2982,5,35,0,nonexistent,no
2983,3,96,1,nonexistent,no
2984,3,10,0,nonexistent,no
2985,4,84,0,nonexistent,no
2986,8,28,1,nonexistent,no
2987,7,240,0,nonexistent,yes
2988,7,26,0,nonexistent,no
2989,5,36,1,nonexistent,no
2990,9,201,0,failure,no
2991,9,69,1,nonexistent,no
2992,7,182,0,nonexistent,no
2993,0,211,0,nonexistent,no
2994,7,122,0,nonexistent,no
2995,9,64,1,nonexistent,no
2996,0,114,1,nonexistent,no
2997,0,129,1,nonexistent,no
2998,2,114,0,failure,no
2999,4,181,0,nonexistent,no
3000,6,108,0,nonexistent,no
3001,3,153,1,nonexistent,no
3002,5,127,0,failure,no
3003,1,78,1,nonexistent,yes
3004,7,165,0,failure,no
3005,3,8,1,nonexistent,no
3006,2,239,0,nonexistent,no
3007,7,254,1,nonexistent,no
3008,2,21,1,nonexistent,no
3009,8,41,1,nonexistent,no
3010,1,188,1,nonexistent,no
3011,9,48,0,nonexistent,no
3012,4,100,1,nonexistent,no
3013,2,37,0,nonexistent,no
3014,1,3,1,nonexistent,no
3015,6,5,1,nonexistent,no
3016,5,256,0,nonexistent,no
3017,0,156,1,nonexistent,no
3018,6,71,1,nonexistent,no
3019,6,5,0,nonexistent,no
3020,6,127,0,nonexistent,no
3021,6,8,0,failure,no
3022,1,22,0,nonexistent,no
3023,6,120,1,nonexistent,no
3024,8,163,0,nonexistent,no
3025,5,217,1,nonexistent,no
3026,9,159,0,nonexistent,no
3027,0,35,1,nonexistent,no
3028,1,144,0,nonexistent,no
3029,7,187,0,nonexistent,no
3030,3,23,1,nonexistent,no
3031,7,166,0,nonexistent,no
3032,5,195,0,failure,yes
3033,2,135,1,nonexistent,no
3034,0,32,1,nonexistent,no
3035,0,73,1,nonexistent,no
3036,4,0,0,nonexistent,no
3037,8,9,0,nonexistent,no
3038,3,112,0,nonexistent,yes
3039,1,123,1,nonexistent,no
3040,0,82,0,nonexistent,no
3041,8,174,0,nonexistent,no
3042,6,222,0,nonexistent,no
3043,7,41,1,success,yes
3044,1,182,1,nonexistent,yes
3045,9,144,1,nonexistent,no
3046,2,114,0,nonexistent,no
3047,7,11,1,nonexistent,no
3048,0,253,0,failure,yes
3049,1,50,1,nonexistent,no
3050,4,156,1,success,no
3051,3,49,1,nonexistent,no
3052,7,92,1,nonexistent,yes
3053,3,105,1,nonexistent,no
3054,1,143,1,nonexistent,no
3055,3,112,0,nonexistent,no
3056,4,49,1,nonexistent,no
3057,1,243,0,nonexistent,no
3058,8,130,1,nonexistent,no
3059,4,198,0,nonexistent,no
3060,2,50,1,nonexistent,no
3061,6,130,0,nonexistent,no
3062,3,188,1,nonexistent,no
3063,2,201,1,nonexistent,no
3064,3,8,1,failure,no
3065,2,44,1,nonexistent,yes
3066,4,29,0,nonexistent,no
3067,3,53,1,nonexistent,yes
3068,5,82,0,nonexistent,no
3069,6,108,0,nonexistent,no
3070,6,64,1,nonexistent,no
3071,0,252,0,nonexistent,no
3072,2,75,1,failure,no
3073,6,50,1,nonexistent,no
3074,3,69,0,failure,no
3075,5,64,0,nonexistent,no
3076,0,59,0,nonexistent,no
3077,6,180,0,nonexistent,no
3078,2,209,0,failure,no
3079,0,19,0,nonexistent,no
3080,0,186,1,nonexistent,no
3081,0,230,0,nonexistent,no
3082,0,4,0,nonexistent,no
3083,8,120,0,nonexistent,no
3084,0,81,1,nonexistent,no
3085,6,234,0,nonexistent,yes
3086,7,4,0,nonexistent,no
3087,7,253,0,success,yes
3088,0,4,0,nonexistent,no
3089,5,8,0,nonexistent,no
3090,2,101,1,nonexistent,no
3091,3,238,1,nonexistent,no
3092,2,14,0,failure,no
3093,3,49,0,nonexistent,no
3094,3,201,0,nonexistent,no
3095,7,230,0,nonexistent,no
3096,0,93,1,nonexistent,no
3097,2,159,1,failure,no
3098,7,6,1,nonexistent,yes
3099,8,1,0,nonexistent,no
3100,4,44,0,nonexistent,no
3101,5,201,0,nonexistent,no
3102,3,153,0,nonexistent,no
3103,5,84,1,failure,no
3104,4,190,0,nonexistent,no
3105,9,60,0,nonexistent,no
3106,6,74,1,nonexistent,no
3107,2,144,0,failure,yes
3108,5,109,0,success,yes
3109,9,120,0,nonexistent,no
3110,6,191,0,nonexistent,no
3111,1,27,0,failure,no
3112,5,111,1,nonexistent,no
3113,5,190,0,success,yes
3114,9,140,1,nonexistent,no
3115,4,241,0,nonexistent,no
3116,0,192,0,nonexistent,no
3117,6,100,0,nonexistent,no
3118,3,144,1,nonexistent,no
3119,3,208,1,nonexistent,yes
3120,0,234,0,failure,no
3121,2,245,1,nonexistent,no
3122,1,27,1,nonexistent,no
3123,2,232,0,nonexistent,no
3124,8,79,0,nonexistent,no
3125,7,67,1,nonexistent,no
3126,5,144,1,nonexistent,no
3127,6,161,0,nonexistent,no
3128,8,3,1,success,yes
3129,5,185,1,nonexistent,no
3130,0,250,1,nonexistent,no
3131,9,250,1,nonexistent,no
3132,0,15,1,nonexistent,no
3133,6,45,1,nonexistent,no
3134,4,121,0,nonexistent,no
3135,2,72,1,nonexistent,no
3136,4,190,0,nonexistent,no
3137,7,165,0,nonexistent,no
3138,2,119,0,nonexistent,no
3139,3,153,0,nonexistent,no
3140,0,102,0,failure,yes
3141,9,86,0,nonexistent,no
3142,1,178,0,nonexistent,no
3143,7,198,0,nonexistent,no
3144,1,165,0,nonexistent,no
3145,0,137,1,nonexistent,no
3146,1,154,1,nonexistent,no
3147,7,118,1,nonexistent,no
3148,6,91,1,nonexistent,no
3149,6,202,0,nonexistent,no
3150,2,168,1,nonexistent,yes
3151,4,76,1,nonexistent,yes
3152,9,40,0,success,yes
3153,1,151,0,nonexistent,no
3154,0,167,0,nonexistent,no
3155,4,238,0,nonexistent,no
3156,0,55,0,nonexistent,no
3157,8,64,1,nonexistent,no
3158,3,134,0,nonexistent,no
3159,9,48,0,nonexistent,no
3160,2,171,1,nonexistent,no
3161,1,42,1,nonexistent,no
3162,3,209,0,nonexistent,no
3163,0,4,1,nonexistent,no
3164,4,211,0,nonexistent,no
3165,1,71,0,nonexistent,no
3166,4,80,1,nonexistent,yes
3167,8,32,0,nonexistent,no
3168,6,154,0,nonexistent,no
3169,7,115,1,nonexistent,no
3170,1,75,1,nonexistent,no
3171,5,181,0,failure,yes
3172,1,24,0,nonexistent,no
3173,6,145,1,nonexistent,no
3174,3,253,0,nonexistent,no
3175,2,177,1,nonexistent,no
3176,2,232,0,nonexistent,no
3177,6,183,1,nonexistent,no
3178,6,140,1,nonexistent,no
3179,9,96,0,nonexistent,no
3180,0,48,1,success,yes
3181,5,116,1,nonexistent,no
3182,0,80,1,nonexistent,no
3183,3,14,0,nonexistent,no
3184,6,168,0,nonexistent,no
3185,5,220,1,nonexistent,yes
3186,3,178,1,nonexistent,no
3187,8,149,0,nonexistent,no
3188,6,200,0,success,yes
3189,7,198,1,nonexistent,no
3190,1,10,0,nonexistent,no
3191,0,95,1,nonexistent,yes
3192,7,112,0,nonexistent,no
3193,5,207,0,nonexistent,no
3194,4,73,1,nonexistent,no
3195,1,228,1,nonexistent,no
3196,9,176,0,nonexistent,no
3197,9,63,1,nonexistent,no
3198,2,141,1,nonexistent,no
3199,5,3,0,nonexistent,no
3200,3,198,0,nonexistent,yes
3201,5,112,1,nonexistent,no
3202,0,254,0,nonexistent,no
3203,4,47,1,nonexistent,no
3204,4,130,1,nonexistent,no
3205,8,197,1,nonexistent,no
3206,6,135,0,nonexistent,no
3207,4,158,0,nonexistent,no
3208,2,119,0,nonexistent,yes
3209,3,211,1,nonexistent,yes
3210,2,194,0,nonexistent,no
3211,1,237,0,success,yes
3212,0,126,1,nonexistent,no
3213,8,218,1,nonexistent,no
3214,9,52,1,nonexistent,no
3215,5,196,0,nonexistent,no
3216,2,153,0,nonexistent,no
3217,9,57,0,success,no
3218,8,4,0,nonexistent,no
3219,4,125,0,nonexistent,no
3220,1,81,1,nonexistent,no
3221,9,116,1,nonexistent,no
3222,5,97,0,nonexistent,no
3223,3,164,0,nonexistent,no
3224,5,176,1,nonexistent,no
3225,4,65,1,nonexistent,no
3226,9,23,1,failure,no
3227,7,2,1,nonexistent,no
3228,0,168,1,nonexistent,no
3229,3,23,1,nonexistent,no
3230,5,223,1,nonexistent,no
3231,9,249,1,nonexistent,no
3232,4,246,0,nonexistent,no
3233,4,95,1,nonexistent,no
3234,8,75,0,nonexistent,no
3235,8,3,0,nonexistent,no
3236,5,45,1,nonexistent,no
3237,3,45,0,nonexistent,no
3238,1,226,1,nonexistent,no
3239,3,1,0,success,yes
3240,1,212,1,nonexistent,no
3241,3,128,1,nonexistent,no
3242,3,9,0,nonexistent,no
3243,8,91,0,nonexistent,no
3244,8,15,0,success,yes
3245,7,158,1,nonexistent,no
3246,0,214,0,nonexistent,no
3247,9,78,0,nonexistent,no
3248,9,195,0,nonexistent,no
3249,1,93,1,nonexistent,no
3250,5,205,1,nonexistent,no
3251,5,182,0,nonexistent,no
3252,9,22,0,failure,yes
3253,1,171,0,nonexistent,no
3254,4,139,0,nonexistent,yes
3255,9,104,0,nonexistent,no
3256,9,2,1,nonexistent,no
3257,0,33,1,nonexistent,no
3258,9,120,1,failure,no
3259,8,48,1,nonexistent,yes
3260,0,175,1,nonexistent,no
3261,6,164,0,nonexistent,no
3262,4,123,1,nonexistent,no
3263,0,216,0,failure,yes
3264,0,63,0,nonexistent,no
3265,8,146,1,nonexistent,no
3266,0,39,1,nonexistent,no
3267,5,39,1,nonexistent,yes
3268,2,197,0,nonexistent,no
3269,9,191,0,nonexistent,no
3270,9,236,0,nonexistent,no
3271,6,67,0,nonexistent,yes
3272,1,23,0,nonexistent,yes
3273,6,59,1,failure,no
3274,8,212,1,nonexistent,no
3275,1,110,0,nonexistent,no
3276,9,73,0,failure,no
3277,4,40,1,nonexistent,no
3278,0,8,0,failure,no
3279,0,144,0,nonexistent,no
3280,2,37,0,nonexistent,no
3281,6,76,1,nonexistent,no
3282,9,125,0,nonexistent,no
3283,5,32,0,nonexistent,no
3284,9,171,0,nonexistent,no
3285,9,210,0,nonexistent,no
3286,1,114,0,failure,no
3287,5,75,1,nonexistent,no
3288,1,6,1,nonexistent,no
3289,5,54,1,failure,no
3290,2,220,1,nonexistent,no
3291,4,164,0,nonexistent,no
3292,3,248,0,nonexistent,no
3293,2,218,0,nonexistent,no
3294,3,161,1,nonexistent,no
3295,0,200,0,nonexistent,no
3296,4,179,1,nonexistent,yes
3297,4,20,1,success,no
3298,2,243,1,nonexistent,no
3299,9,185,1,nonexistent,no
3300,9,127,0,nonexistent,yes
3301,9,161,1,nonexistent,no
3302,6,63,1,nonexistent,no
3303,7,1,1,nonexistent,no
3304,1,144,1,nonexistent,no
3305,3,164,0,nonexistent,no
3306,6,195,1,nonexistent,no
3307,5,208,1,nonexistent,no
3308,0,90,1,nonexistent,no
3309,4,97,0,nonexistent,no
3310,7,235,0,nonexistent,no
3311,4,93,0,nonexistent,no
3312,4,53,0,nonexistent,no
3313,5,130,1,nonexistent,no
3314,0,186,1,nonexistent,no
3315,0,159,0,nonexistent,no
3316,8,242,1,nonexistent,no
3317,9,83,0,nonexistent,no
3318,9,36,1,failure,no
3319,9,35,0,nonexistent,no
3320,5,178,0,nonexistent,no
3321,4,244,1,nonexistent,no
3322,6,98,1,nonexistent,no
3323,8,112,1,nonexistent,no
3324,5,140,0,nonexistent,no
3325,9,117,0,nonexistent,no
3326,3,188,0,nonexistent,no
3327,0,183,1,nonexistent,yes
3328,0,95,0,failure,no
3329,0,256,0,nonexistent,no
3330,7,221,1,success,no
3331,0,30,0,nonexistent,no
3332,1,236,0,nonexistent,no
3333,1,137,0,nonexistent,no
3334,7,151,1,nonexistent,no
3335,2,237,1,nonexistent,no
3336,3,218,0,nonexistent,no
3337,6,75,1,failure,yes
3338,2,7,1,nonexistent,no
3339,2,236,1,nonexistent,no
3340,2,183,0,nonexistent,no
3341,8,198,0,success,no
3342,2,13,1,nonexistent,no
3343,4,79,0,failure,no
3344,9,94,1,failure,no
3345,4,82,1,nonexistent,no
3346,3,85,1,nonexistent,no
3347,8,156,0,nonexistent,no
3348,6,231,1,nonexistent,no
3349,5,215,1,nonexistent,no
3350,0,203,1,nonexistent,no
3351,4,50,1,nonexistent,no
3352,8,172,0,nonexistent,no
3353,1,77,1,nonexistent,no
3354,0,14,1,nonexistent,no
3355,0,40,0,nonexistent,yes
3356,9,177,0,nonexistent,yes
3357,6,112,0,nonexistent,no
3358,2,9,1,nonexistent,no
3359,0,134,1,nonexistent,no
3360,5,164,1,nonexistent,no
3361,4,175,1,nonexistent,no
3362,5,121,1,nonexistent,no
3363,6,236,0,nonexistent,no
3364,4,61,1,nonexistent,no
3365,4,63,0,success,yes
3366,8,73,0,nonexistent,no
3367,7,226,0,nonexistent,no
3368,4,39,0,nonexistent,yes
3369,7,43,0,nonexistent,no
3370,7,178,1,nonexistent,no
3371,1,228,0,nonexistent,no
3372,9,229,1,nonexistent,no
3373,9,39,0,nonexistent,no
3374,3,71,1,nonexistent,no
3375,7,111,0,nonexistent,no
3376,1,102,1,nonexistent,no
3377,0,156,1,failure,no
3378,5,73,0,nonexistent,no
3379,0,5,0,nonexistent,no
3380,0,229,1,nonexistent,no
3381,8,82,1,nonexistent,no
3382,4,98,0,nonexistent,no
3383,4,211,1,nonexistent,no
3384,0,253,1,nonexistent,no
3385,4,223,0,failure,no
3386,5,201,0,nonexistent,no
3387,6,119,1,success,no
3388,5,190,1,nonexistent,no
3389,8,143,1,nonexistent,no
3390,9,137,0,failure,no
3391,2,40,0,nonexistent,no
3392,6,110,1,nonexistent,no
3393,5,21,1,nonexistent,no
3394,0,125,1,nonexistent,no
3395,1,200,0,nonexistent,no
3396,5,89,0,failure,no
3397,4,161,0,nonexistent,no
3398,6,159,1,nonexistent,no
3399,0,216,1,nonexistent,no
3400,4,12,0,nonexistent,no
3401,5,29,1,nonexistent,no
3402,0,56,0,nonexistent,no
3403,2,173,0,failure,no
3404,4,43,0,nonexistent,no
3405,2,69,0,nonexistent,no
3406,8,158,0,nonexistent,no
3407,8,33,0,nonexistent,no
3408,7,246,1,failure,no
3409,5,158,0,nonexistent,no
3410,7,182,0,nonexistent,no
3411,7,216,1,nonexistent,no
3412,2,100,1,nonexistent,no
3413,5,88,1,nonexistent,no
3414,8,255,1,nonexistent,no
3415,2,33,0,nonexistent,no
3416,3,112,0,nonexistent,no
3417,0,66,0,nonexistent,no
3418,2,34,1,nonexistent,yes
3419,0,184,0,nonexistent,no
3420,8,132,0,nonexistent,no
3421,4,103,0,nonexistent,no
3422,4,152,0,nonexistent,no
3423,0,240,0,nonexistent,yes
3424,8,220,0,nonexistent,yes
3425,5,134,0,nonexistent,no
3426,7,79,1,failure,no
3427,8,137,0,failure,no
3428,5,62,0,nonexistent,no
3429,5,36,0,nonexistent,no
3430,3,102,1,nonexistent,yes
3431,4,66,1,nonexistent,no
3432,3,100,1,nonexistent,no
3433,7,129,1,failure,no
3434,9,212,1,nonexistent,no
3435,0,72,0,nonexistent,no
3436,1,190,0,failure,no
3437,0,26,1,success,yes
3438,3,132,0,nonexistent,no
3439,4,154,1,nonexistent,no
3440,8,104,1,nonexistent,no
3441,8,205,0,nonexistent,no
3442,7,83,1,nonexistent,no
3443,6,41,1,success,no
3444,0,95,1,nonexistent,no
3445,8,14,0,nonexistent,no
3446,9,200,0,failure,yes
3447,0,123,0,nonexistent,no
3448,1,115,1,nonexistent,no
3449,2,18,1,nonexistent,yes
3450,2,137,1,failure,no
3451,9,59,1,failure,no
3452,1,138,0,nonexistent,no
3453,2,256,0,nonexistent,no
3454,8,13,0,nonexistent,yes
3455,1,88,1,nonexistent,no
3456,7,164,1,failure,yes
3457,9,117,0,nonexistent,no
3458,2,151,0,nonexistent,no
3459,5,202,0,nonexistent,no
3460,3,75,0,nonexistent,no
3461,0,204,0,nonexistent,no
3462,3,232,0,nonexistent,no
3463,4,178,0,failure,yes
3464,2,196,1,nonexistent,no
3465,5,179,1,nonexistent,no
3466,3,183,0,nonexistent,no
3467,2,179,1,nonexistent,no
3468,6,208,0,nonexistent,no
3469,6,247,1,nonexistent,no
3470,5,61,0,nonexistent,no
3471,2,8,0,nonexistent,no
3472,1,242,1,nonexistent,no
3473,4,36,1,nonexistent,no
3474,7,32,1,nonexistent,no
3475,5,45,1,nonexistent,no
3476,9,221,1,failure,no
3477,1,120,1,nonexistent,no
3478,7,54,1,nonexistent,no
3479,4,1,1,nonexistent,no
3480,4,202,0,nonexistent,no
3481,7,247,0,nonexistent,yes
3482,5,127,0,nonexistent,yes
3483,1,10,1,nonexistent,no
3484,5,178,0,nonexistent,no
3485,5,118,0,nonexistent,no
3486,4,51,0,nonexistent,no
3487,1,23,1,nonexistent,no
3488,8,161,1,nonexistent,no
3489,1,119,0,nonexistent,no
3490,3,55,0,failure,no
3491,2,150,1,nonexistent,no
3492,5,172,1,nonexistent,no
3493,6,228,1,nonexistent,no
3494,0,53,0,nonexistent,no
3495,1,171,1,nonexistent,no
3496,2,196,0,nonexistent,no
3497,4,234,0,nonexistent,no
3498,6,153,1,nonexistent,no
3499,8,152,1,nonexistent,no
3500,4,207,1,nonexistent,no
3501,4,36,1,nonexistent,no
3502,6,24,1,nonexistent,no
3503,1,74,0,failure,no
3504,1,145,0,nonexistent,no
3505,4,145,1,nonexistent,no
3506,1,11,1,nonexistent,no
3507,2,250,1,nonexistent,no
3508,9,133,1,nonexistent,yes
3509,5,140,1,nonexistent,no
3510,7,248,0,nonexistent,no
3511,9,16,0,failure,no
3512,3,131,0,nonexistent,no
3513,3,125,0,nonexistent,no
3514,8,134,1,nonexistent,no
3515,1,53,1,failure,no
3516,4,188,0,nonexistent,no
3517,7,34,1,nonexistent,no
3518,7,22,0,nonexistent,no
3519,5,109,0,nonexistent,no
3520,2,165,1,success,yes
3521,5,219,1,nonexistent,no
3522,3,89,1,nonexistent,no
3523,8,95,1,nonexistent,no
3524,6,222,1,nonexistent,no
3525,2,157,0,nonexistent,no
3526,2,161,0,nonexistent,no
3527,3,21,0,failure,yes
3528,1,6,0,nonexistent,no
3529,9,102,0,nonexistent,no
3530,7,10,1,failure,no
3531,2,165,1,nonexistent,yes
3532,6,196,0,nonexistent,no
3533,4,28,0,nonexistent,no
3534,0,163,1,nonexistent,no
3535,6,120,1,nonexistent,no
3536,6,219,1,nonexistent,no
3537,4,123,0,nonexistent,no
3538,5,159,0,failure,no
3539,3,195,1,nonexistent,no
3540,7,113,0,nonexistent,no
3541,1,250,1,nonexistent,no
3542,6,12,0,nonexistent,no
3543,6,176,0,nonexistent,no
3544,3,119,0,nonexistent,no
3545,2,117,1,nonexistent,no
3546,7,218,0,nonexistent,no
3547,0,121,1,nonexistent,no
3548,8,101,0,success,no
3549,6,126,0,nonexistent,no
3550,1,0,1,nonexistent,yes
3551,3,89,1,nonexistent,yes
3552,2,146,0,nonexistent,no
3553,6,8,1,nonexistent,no
3554,7,141,1,nonexistent,no
3555,4,53,0,nonexistent,no
3556,5,15,1,nonexistent,no
3557,5,30,1,nonexistent,yes
3558,2,111,0,nonexistent,no
3559,5,5,0,nonexistent,no
3560,6,21,0,nonexistent,no
3561,7,190,0,nonexistent,no
3562,8,169,0,failure,no
3563,9,85,1,nonexistent,no
3564,9,51,1,nonexistent,no
3565,0,189,0,nonexistent,no
3566,7,106,0,success,yes
3567,6,17,1,nonexistent,no
3568,6,21,0,nonexistent,no
3569,1,165,1,failure,no
3570,0,39,1,nonexistent,no
3571,8,155,1,nonexistent,no
3572,7,188,1,nonexistent,no
3573,0,110,1,failure,no
3574,7,14,1,nonexistent,no
3575,1,69,0,nonexistent,no
3576,6,67,1,nonexistent,no
3577,8,163,0,nonexistent,no
3578,3,160,1,nonexistent,no
3579,0,212,1,nonexistent,no
3580,4,238,0,nonexistent,no
3581,9,221,1,success,yes
3582,3,233,0,nonexistent,no
3583,2,240,1,nonexistent,no
3584,3,110,1,nonexistent,no
3585,6,185,0,nonexistent,no
3586,5,126,0,nonexistent,no
3587,1,75,1,nonexistent,no
3588,1,256,0,nonexistent,no
3589,9,68,1,nonexistent,no
3590,9,27,1,nonexistent,no
