job_id,client_id,job,salary
J3536,3536,technician,$65k
J3537,3537,management,$45k
J3538,3538,retired,$245k
J3539,3539,blue-collar,$85k
J3540,3540,blue-collar,$145k
J3541,3541,admin.,$125k
J3542,3542,services,$95k
J3543,3543,technician,$145k
J3544,3544,technician,$85k
J3545,3545,self-employed,$185k
J3546,3546,services,$55k
J3547,3547,unemployed,$145k
J3548,3548,retired,$55k
J3549,3549,admin.,$95k
J3550,3550,housemaid,$215k
J3551,3551,unknown,$95k
J3552,3552,entrepreneur,$65k
J3553,3553,technician,$55k
J3554,3554,blue-collar,$165k
J3555,3555,admin.,$95k
J3556,3556,blue-collar,$65k
J3557,3557,technician,$215k
J3558,3558,technician,$55k
J3559,3559,admin.,$125k
J3560,3560,blue-collar,$125k
J3561,3561,housemaid,$65k
J3562,3562,technician,$245k
J3563,3563,technician,$165k
J3564,3564,technician,$215k
J3565,3565,admin.,$65k
J3566,3566,admin.,$215k
J3567,3567,self-employed,$145k
J3568,3568,blue-collar,$145k
J3569,3569,blue-collar,$215k
J3570,3570,admin.,$55k
J3571,3571,services,$85k
J3572,3572,blue-collar,$245k
J3573,3573,self-employed,$185k
J3574,3574,blue-collar,$105k
J3575,3575,technician,$35k
J3576,3576,technician,$215k
J3577,3577,retired,$75k
J3578,3578,admin.,$55k
J3579,3579,technician,$85k
J3580,3580,unknown,$75k
J3581,3581,admin.,$35k
J3582,3582,retired,$85k
J3583,3583,blue-collar,$55k
J3584,3584,admin.,$125k
J3585,3585,unemployed,$75k
J3586,3586,technician,$215k
J3587,3587,admin.,$165k
J3588,3588,blue-collar,$215k
J3589,3589,admin.,$165k
J3590,3590,blue-collar,$285k
J3591,3591,services,$185k
J3592,3592,management,$125k
J3593,3593,blue-collar,$245k
J3594,3594,services,$185k
J3595,3595,management,$185k
J3596,3596,blue-collar,$45k
J3597,3597,admin.,$45k
J3598,3598,technician,$165k
J3599,3599,admin.,$105k
J3600,3600,blue-collar,$55k
J3601,3601,technician,$45k
J3602,3602,services,$145k
J3603,3603,management,$55k
J3604,3604,management,$165k
J3605,3605,admin.,$65k
J3606,3606,blue-collar,$75k
J3607,3607,admin.,$215k
J3608,3608,housemaid,$125k
J3609,3609,blue-collar,$245k
J3610,3610,blue-collar,$45k
J3611,3611,blue-collar,$285k
J3612,3612,admin.,$125k
J3613,3613,technician,$245k
J3614,3614,entrepreneur,$145k
J3615,3615,services,$125k
J3616,3616,admin.,$35k
J3617,3617,management,$245k
J3618,3618,admin.,$85k
J3619,3619,blue-collar,$165k
J3620,3620,admin.,$105k
J3621,3621,admin.,$75k
J3622,3622,admin.,$215k
J3623,3623,management,$45k
J3624,3624,blue-collar,$165k
J3625,3625,admin.,$215k
J3626,3626,housemaid,$215k
J3627,3627,technician,$35k
J3628,3628,services,$215k
J3629,3629,blue-collar,$95k
J3630,3630,services,$35k
J3631,3631,technician,$285k
J3632,3632,services,$215k
J3633,3633,technician,$95k
J3634,3634,retired,$285k
J3635,3635,blue-collar,$125k
J3636,3636,admin.,$125k
J3637,3637,admin.,$55k
J3638,3638,admin.,$95k
J3639,3639,admin.,$55k
J3640,3640,technician,$75k
J3641,3641,blue-collar,$85k
J3642,3642,admin.,$215k
J3643,3643,unemployed,$75k
J3644,3644,management,$65k
J3645,3645,management,$65k
J3646,3646,management,$285k
J3647,3647,admin.,$75k
J3648,3648,self-employed,$215k
J3649,3649,student,$65k
J3650,3650,admin.,$35k
J3651,3651,retired,$95k
J3652,3652,retired,$105k
J3653,3653,self-employed,$145k
J3654,3654,admin.,$245k
J3655,3655,retired,$65k
J3656,3656,management,$35k
J3657,3657,services,$215k
J3658,3658,technician,$125k
J3659,3659,self-employed,$75k
J3660,3660,blue-collar,$95k
J3661,3661,admin.,$85k
J3662,3662,admin.,$45k
J3663,3663,admin.,$75k
J3664,3664,blue-collar,$75k
J3665,3665,admin.,$55k
J3666,3666,admin.,$165k
J3667,3667,blue-collar,$35k
J3668,3668,admin.,$35k
J3669,3669,admin.,$285k
J3670,3670,housemaid,$125k
J3671,3671,management,$145k
J3672,3672,technician,$245k
J3673,3673,blue-collar,$65k
J3674,3674,student,$65k
J3675,3675,services,$105k
J3676,3676,admin.,$145k
J3677,3677,technician,$215k
J3678,3678,admin.,$55k
J3679,3679,retired,$215k
J3680,3680,technician,$285k
J3681,3681,self-employed,$85k
J3682,3682,blue-collar,$215k
J3683,3683,entrepreneur,$45k
J3684,3684,blue-collar,$85k
J3685,3685,technician,$145k
J3686,3686,technician,$95k
J3687,3687,technician,$65k
J3688,3688,technician,$45k
J3689,3689,technician,$95k
J3690,3690,technician,$55k
J3691,3691,admin.,$285k
J3692,3692,management,$95k
J3693,3693,blue-collar,$245k
J3694,3694,technician,$215k
J3695,3695,blue-collar,$35k
J3696,3696,admin.,$35k
J3697,3697,technician,$145k
J3698,3698,services,$75k
J3699,3699,admin.,$125k
J3700,3700,admin.,$95k
J3701,3701,admin.,$35k
J3702,3702,entrepreneur,$285k
J3703,3703,blue-collar,$95k
J3704,3704,technician,$165k
J3705,3705,admin.,$45k
J3706,3706,technician,$125k
J3707,3707,blue-collar,$35k
J3708,3708,retired,$145k
J3709,3709,admin.,$95k
J3710,3710,admin.,$165k
J3711,3711,admin.,$245k
J3712,3712,admin.,$245k
J3713,3713,services,$125k
J3714,3714,retired,$95k
J3715,3715,admin.,$215k
J3716,3716,services,$55k
J3717,3717,services,$145k
J3718,3718,retired,$85k
J3719,3719,technician,$55k
J3720,3720,management,$35k
J3721,3721,services,$85k
J3722,3722,management,$105k
J3723,3723,admin.,$85k
J3724,3724,admin.,$45k
J3725,3725,technician,$105k
J3726,3726,housemaid,$145k
J3727,3727,housemaid,$65k
J3728,3728,technician,$125k
J3729,3729,admin.,$55k
J3730,3730,retired,$35k
J3731,3731,technician,$165k
J3732,3732,management,$245k
J3733,3733,self-employed,$35k
J3734,3734,services,$285k
J3735,3735,admin.,$85k
J3736,3736,technician,$285k
J3737,3737,technician,$35k
J3738,3738,blue-collar,$285k
J3739,3739,student,$55k
J3740,3740,admin.,$185k
J3741,3741,management,$45k
J3742,3742,blue-collar,$125k
J3743,3743,housemaid,$35k
J3744,3744,blue-collar,$95k
J3745,3745,blue-collar,$215k
J3746,3746,admin.,$165k
J3747,3747,self-employed,$105k
J3748,3748,retired,$65k
J3749,3749,management,$65k
J3750,3750,management,$45k
J3751,3751,blue-collar,$85k
J3752,3752,services,$215k
J3753,3753,admin.,$75k
J3754,3754,admin.,$245k
J3755,3755,blue-collar,$105k
J3756,3756,technician,$95k
J3757,3757,blue-collar,$55k
J3758,3758,admin.,$85k
J3759,3759,technician,$75k
J3760,3760,unemployed,$245k
J3761,3761,technician,$165k
J3762,3762,blue-collar,$165k
J3763,3763,services,$245k
J3764,3764,technician,$215k
J3765,3765,blue-collar,$35k
J3766,3766,technician,$105k
J3767,3767,entrepreneur,$215k
J3768,3768,blue-collar,$125k
J3769,3769,technician,$55k
J3770,3770,self-employed,$65k
J3771,3771,services,$95k
J3772,3772,self-employed,$215k
J3773,3773,technician,$65k
J3774,3774,blue-collar,$55k
J3775,3775,retired,$75k
J3776,3776,services,$185k
J3777,3777,technician,$215k
J3778,3778,admin.,$245k
J3779,3779,blue-collar,$85k
J3780,3780,management,$215k
J3781,3781,services,$75k
J3782,3782,admin.,$215k
J3783,3783,self-employed,$105k
J3784,3784,management,$35k
J3785,3785,services,$55k
J3786,3786,blue-collar,$35k
J3787,3787,housemaid,$75k
J3788,3788,retired,$215k
J3789,3789,technician,$165k
J3790,3790,services,$35k
J3791,3791,self-employed,$145k
J3792,3792,blue-collar,$45k
J3793,3793,technician,$105k
J3794,3794,admin.,$85k
J3795,3795,blue-collar,$85k
J3796,3796,management,$165k
J3797,3797,admin.,$185k
J3798,3798,technician,$245k
J3799,3799,admin.,$185k
J3800,3800,self-employed,$95k
J3801,3801,self-employed,$95k
J3802,3802,admin.,$285k
J3803,3803,services,$95k
J3804,3804,services,$285k
J3805,3805,technician,$125k
J3806,3806,blue-collar,$285k
J3807,3807,technician,$95k
J3808,3808,student,$35k
J3809,3809,technician,$245k
J3810,3810,technician,$165k
J3811,3811,admin.,$185k
J3812,3812,management,$165k
J3813,3813,entrepreneur,$95k
J3814,3814,services,$55k
J3815,3815,technician,$245k
J3816,3816,technician,$125k
J3817,3817,unemployed,$35k
J3818,3818,admin.,$105k
J3819,3819,admin.,$245k
J3820,3820,blue-collar,$95k
J3821,3821,admin.,$125k
J3822,3822,admin.,$95k
J3823,3823,services,$45k
J3824,3824,admin.,$45k
J3825,3825,technician,$35k
J3826,3826,blue-collar,$245k
J3827,3827,student,$75k
J3828,3828,admin.,$145k
J3829,3829,blue-collar,$75k
J3830,3830,housemaid,$245k
J3831,3831,blue-collar,$185k
J3832,3832,management,$75k
J3833,3833,housemaid,$35k
J3834,3834,technician,$105k
J3835,3835,admin.,$55k
J3836,3836,management,$95k
J3837,3837,management,$165k
J3838,3838,blue-collar,$215k
J3839,3839,technician,$285k
J3840,3840,admin.,$55k
J3841,3841,admin.,$165k
J3842,3842,admin.,$95k
J3843,3843,technician,$245k
J3844,3844,blue-collar,$245k
J3845,3845,blue-collar,$185k
J3846,3846,management,$55k
J3847,3847,admin.,$55k
J3848,3848,blue-collar,$125k
J3849,3849,management,$65k
J3850,3850,management,$125k
J3851,3851,admin.,$35k
J3852,3852,blue-collar,$85k
J3853,3853,blue-collar,$45k
J3854,3854,technician,$85k
J3855,3855,admin.,$215k
J3856,3856,technician,$95k
J3857,3857,technician,$215k
J3858,3858,services,$105k
J3859,3859,admin.,$85k
J3860,3860,blue-collar,$215k
J3861,3861,services,$185k
J3862,3862,services,$105k
J3863,3863,technician,$165k
J3864,3864,services,$95k
J3865,3865,admin.,$75k
J3866,3866,admin.,$215k
J3867,3867,technician,$125k
J3868,3868,admin.,$85k
J3869,3869,admin.,$215k
J3870,3870,services,$145k
J3871,3871,blue-collar,$55k
J3872,3872,admin.,$285k
J3873,3873,technician,$65k
J3874,3874,entrepreneur,$125k
J3875,3875,technician,$65k
J3876,3876,retired,$215k
J3877,3877,admin.,$85k
J3878,3878,entrepreneur,$65k
J3879,3879,management,$55k
J3880,3880,self-employed,$245k
J3881,3881,blue-collar,$145k
J3882,3882,services,$105k
J3883,3883,retired,$145k
J3884,3884,admin.,$55k
J3885,3885,services,$245k
J3886,3886,admin.,$285k
J3887,3887,technician,$35k
J3888,3888,admin.,$145k
J3889,3889,admin.,$85k
J3890,3890,admin.,$165k
J3891,3891,blue-collar,$285k
J3892,3892,admin.,$215k
J3893,3893,technician,$245k
J3894,3894,admin.,$95k
J3895,3895,self-employed,$85k
J3896,3896,technician,$105k
J3897,3897,technician,$45k
J3898,3898,services,$145k
J3899,3899,management,$35k
J3900,3900,services,$185k
J3901,3901,blue-collar,$125k
J3902,3902,blue-collar,$145k
J3903,3903,blue-collar,$145k
J3904,3904,blue-collar,$215k
J3905,3905,blue-collar,$285k
J3906,3906,technician,$245k
J3907,3907,technician,$145k
J3908,3908,technician,$285k
J3909,3909,technician,$145k
J3910,3910,management,$215k
J3911,3911,housemaid,$85k
J3912,3912,admin.,$285k
J3913,3913,blue-collar,$35k
J3914,3914,technician,$45k
J3915,3915,management,$165k
J3916,3916,admin.,$85k
J3917,3917,entrepreneur,$145k
J3918,3918,services,$185k
J3919,3919,technician,$165k
J3920,3920,technician,$185k
J3921,3921,services,$125k
J3922,3922,blue-collar,$105k
J3923,3923,services,$245k
J3924,3924,blue-collar,$75k
J3925,3925,technician,$85k
J3926,3926,housemaid,$95k
J3927,3927,retired,$65k
J3928,3928,entrepreneur,$125k
J3929,3929,admin.,$65k
J3930,3930,admin.,$245k
J3931,3931,entrepreneur,$245k
J3932,3932,admin.,$55k
J3933,3933,technician,$45k
J3934,3934,unknown,$35k
J3935,3935,admin.,$245k
J3936,3936,technician,$65k
J3937,3937,admin.,$55k
J3938,3938,student,$185k
J3939,3939,technician,$75k
J3940,3940,housemaid,$145k
J3941,3941,admin.,$35k
J3942,3942,unemployed,$105k
J3943,3943,technician,$95k
J3944,3944,admin.,$35k
J3945,3945,admin.,$95k
J3946,3946,unemployed,$75k
J3947,3947,student,$35k
J3948,3948,blue-collar,$145k
J3949,3949,blue-collar,$75k
J3950,3950,unemployed,$105k
J3951,3951,admin.,$145k
J3952,3952,services,$145k
J3953,3953,technician,$215k
J3954,3954,technician,$165k
J3955,3955,admin.,$215k
J3956,3956,management,$65k
J3957,3957,retired,$65k
J3958,3958,blue-collar,$45k
J3959,3959,technician,$75k
J3960,3960,technician,$65k
J3961,3961,admin.,$285k
J3962,3962,admin.,$85k
J3963,3963,admin.,$65k
J3964,3964,blue-collar,$185k
J3965,3965,services,$105k
J3966,3966,technician,$125k
J3967,3967,services,$55k
J3968,3968,technician,$185k
J3969,3969,services,$95k
J3970,3970,management,$35k
J3971,3971,retired,$185k
J3972,3972,technician,$85k
J3973,3973,management,$105k
J3974,3974,blue-collar,$105k
J3975,3975,technician,$105k
J3976,3976,admin.,$105k
J3977,3977,retired,$35k
J3978,3978,blue-collar,$65k
J3979,3979,management,$185k
J3980,3980,management,$35k
J3981,3981,blue-collar,$75k
J3982,3982,student,$125k
J3983,3983,blue-collar,$55k
J3984,3984,admin.,$245k
J3985,3985,technician,$165k
J3986,3986,admin.,$145k
J3987,3987,blue-collar,$215k
J3988,3988,admin.,$85k
J3989,3989,admin.,$105k
J3990,3990,admin.,$55k
J3991,3991,blue-collar,$75k
J3992,3992,services,$145k
J3993,3993,admin.,$185k
J3994,3994,unemployed,$285k
J3995,3995,services,$145k
J3996,3996,admin.,$105k
J3997,3997,admin.,$85k
J3998,3998,services,$285k
J3999,3999,retired,$55k
J4000,4000,services,$165k
J4001,4001,admin.,$95k
J4002,4002,technician,$185k
J4003,4003,blue-collar,$245k
J4004,4004,technician,$75k
J4005,4005,admin.,$85k
J4006,4006,blue-collar,$95k
J4007,4007,technician,$245k
J4008,4008,retired,$75k
J4009,4009,management,$85k
J4010,4010,unknown,$35k
J4011,4011,management,$185k
J4012,4012,services,$65k
J4013,4013,blue-collar,$45k
J4014,4014,admin.,$35k
J4015,4015,self-employed,$165k
J4016,4016,student,$65k
J4017,4017,admin.,$215k
J4018,4018,management,$85k
J4019,4019,admin.,$215k
J4020,4020,student,$55k
J4021,4021,blue-collar,$35k
J4022,4022,technician,$95k
J4023,4023,technician,$145k
J4024,4024,blue-collar,$165k
J4025,4025,services,$75k
J4026,4026,admin.,$215k
J4027,4027,admin.,$55k
J4028,4028,admin.,$95k
J4029,4029,services,$215k
J4030,4030,admin.,$215k
J4031,4031,technician,$95k
J4032,4032,technician,$215k
J4033,4033,housemaid,$165k
J4034,4034,admin.,$85k
J4035,4035,retired,$45k
J4036,4036,blue-collar,$45k
J4037,4037,technician,$145k
J4038,4038,entrepreneur,$285k
J4039,4039,admin.,$285k
J4040,4040,entrepreneur,$245k
J4041,4041,admin.,$145k
J4042,4042,blue-collar,$35k
J4043,4043,blue-collar,$45k
J4044,4044,management,$125k
J4045,4045,blue-collar,$35k
J4046,4046,self-employed,$285k
J4047,4047,admin.,$215k
J4048,4048,blue-collar,$65k
J4049,4049,technician,$75k
J4050,4050,management,$215k
J4051,4051,student,$85k
J4052,4052,services,$165k
J4053,4053,retired,$245k
J4054,4054,technician,$185k
J4055,4055,blue-collar,$125k
J4056,4056,technician,$65k
J4057,4057,services,$85k
J4058,4058,blue-collar,$35k
J4059,4059,blue-collar,$145k
J4060,4060,services,$165k
J4061,4061,admin.,$165k
J4062,4062,self-employed,$45k
J4063,4063,unemployed,$245k
J4064,4064,housemaid,$75k
J4065,4065,technician,$35k
J4066,4066,services,$35k
J4067,4067,retired,$75k
J4068,4068,retired,$215k
J4069,4069,blue-collar,$35k
J4070,4070,admin.,$85k
J4071,4071,management,$285k
J4072,4072,retired,$125k
J4073,4073,blue-collar,$45k
J4074,4074,admin.,$65k
J4075,4075,admin.,$75k
J4076,4076,services,$185k
J4077,4077,retired,$105k
J4078,4078,technician,$105k
J4079,4079,blue-collar,$45k
J4080,4080,admin.,$45k
J4081,4081,blue-collar,$55k
J4082,4082,housemaid,$185k
J4083,4083,admin.,$185k
J4084,4084,technician,$85k
J4085,4085,unemployed,$95k
J4086,4086,technician,$85k
J4087,4087,technician,$75k
J4088,4088,admin.,$35k
J4089,4089,management,$55k
J4090,4090,admin.,$65k
J4091,4091,blue-collar,$165k
J4092,4092,management,$125k
J4093,4093,blue-collar,$245k
J4094,4094,retired,$85k
J4095,4095,blue-collar,$145k
J4096,4096,admin.,$105k
J4097,4097,services,$35k
J4098,4098,blue-collar,$35k
J4099,4099,housemaid,$215k
J4100,4100,admin.,$165k
J4101,4101,admin.,$165k
J4102,4102,entrepreneur,$245k
J4103,4103,blue-collar,$145k
J4104,4104,services,$105k
J4105,4105,technician,$55k
J4106,4106,housemaid,$55k
J4107,4107,entrepreneur,$185k
J4108,4108,admin.,$145k
J4109,4109,admin.,$185k
J4110,4110,retired,$285k
J4111,4111,housemaid,$85k
J4112,4112,technician,$285k
J4113,4113,technician,$185k
J4114,4114,admin.,$85k
J4115,4115,admin.,$45k
J4116,4116,admin.,$215k
J4117,4117,student,$35k
J4118,4118,admin.,$245k
J4119,4119,management,$165k
J4120,4120,blue-collar,$45k
J4121,4121,services,$215k
J4122,4122,services,$165k
J4123,4123,services,$145k
J4124,4124,admin.,$215k
J4125,4125,services,$185k
J4126,4126,admin.,$145k
J4127,4127,entrepreneur,$85k
J4128,4128,services,$75k
J4129,4129,blue-collar,$145k
J4130,4130,services,$145k
J4131,4131,self-employed,$145k
J4132,4132,admin.,$75k
J4133,4133,blue-collar,$85k
J4134,4134,admin.,$105k
J4135,4135,services,$45k
J4136,4136,admin.,$35k
J4137,4137,admin.,$145k
J4138,4138,entrepreneur,$215k
J4139,4139,blue-collar,$45k
J4140,4140,services,$145k
J4141,4141,technician,$165k
J4142,4142,technician,$165k
J4143,4143,management,$35k
J4144,4144,technician,$125k
J4145,4145,technician,$75k
J4146,4146,technician,$85k
J4147,4147,blue-collar,$215k
J4148,4148,admin.,$65k
J4149,4149,admin.,$65k
J4150,4150,technician,$285k
J4151,4151,services,$285k
J4152,4152,technician,$85k
J4153,4153,blue-collar,$125k
J4154,4154,technician,$65k
J4155,4155,blue-collar,$35k
J4156,4156,blue-collar,$105k
J4157,4157,management,$85k
J4158,4158,technician,$35k
J4159,4159,student,$85k
J4160,4160,services,$95k
J4161,4161,blue-collar,$285k
J4162,4162,retired,$145k
J4163,4163,entrepreneur,$285k
J4164,4164,housemaid,$75k
J4165,4165,management,$95k
J4166,4166,admin.,$215k
J4167,4167,admin.,$35k
J4168,4168,services,$65k
J4169,4169,services,$125k
J4170,4170,retired,$125k
J4171,4171,blue-collar,$145k
J4172,4172,management,$65k
J4173,4173,technician,$285k
J4174,4174,admin.,$35k
J4175,4175,entrepreneur,$125k
J4176,4176,admin.,$215k
J4177,4177,admin.,$185k
J4178,4178,admin.,$215k
J4179,4179,admin.,$85k
J4180,4180,entrepreneur,$85k
J4181,4181,blue-collar,$45k
J4182,4182,admin.,$285k
J4183,4183,services,$145k
J4184,4184,blue-collar,$245k
J4185,4185,admin.,$85k
J4186,4186,technician,$75k
J4187,4187,services,$75k
J4188,4188,blue-collar,$285k
J4189,4189,self-employed,$165k
J4190,4190,technician,$75k
J4191,4191,services,$75k
J4192,4192,admin.,$95k
J4193,4193,management,$125k
J4194,4194,technician,$245k
J4195,4195,admin.,$245k
J4196,4196,admin.,$125k
J4197,4197,self-employed,$105k
J4198,4198,unemployed,$245k
J4199,4199,technician,$145k
J4200,4200,technician,$285k
J4201,4201,admin.,$65k
J4202,4202,services,$105k
J4203,4203,retired,$285k
J4204,4204,entrepreneur,$145k
J4205,4205,admin.,$105k
J4206,4206,unemployed,$75k
J4207,4207,services,$35k
J4208,4208,admin.,$145k
J4209,4209,blue-collar,$185k
J4210,4210,unemployed,$165k
J4211,4211,blue-collar,$65k
J4212,4212,blue-collar,$75k
J4213,4213,self-employed,$215k
J4214,4214,blue-collar,$65k
J4215,4215,management,$95k
J4216,4216,retired,$45k
J4217,4217,technician,$85k
J4218,4218,management,$185k
J4219,4219,admin.,$165k
J4220,4220,management,$55k
J4221,4221,admin.,$215k
J4222,4222,services,$95k
J4223,4223,admin.,$45k
J4224,4224,services,$35k
J4225,4225,services,$85k
J4226,4226,entrepreneur,$125k
J4227,4227,blue-collar,$105k
J4228,4228,blue-collar,$105k
J4229,4229,management,$145k
J4230,4230,admin.,$185k
J4231,4231,blue-collar,$145k
J4232,4232,blue-collar,$95k
J4233,4233,management,$285k
J4234,4234,admin.,$215k
J4235,4235,entrepreneur,$75k
J4236,4236,management,$165k
J4237,4237,services,$45k
J4238,4238,blue-collar,$35k
J4239,4239,retired,$215k
J4240,4240,self-employed,$95k
J4241,4241,blue-collar,$245k
J4242,4242,services,$285k
J4243,4243,blue-collar,$75k
J4244,4244,entrepreneur,$95k
